prompt_id,prompt_uid,image_path,prompt_status,image_status,qc_status,intended_score_band,intended_coarse_class,intended_representative_score,reviewed_score_band,reviewed_coarse_class,final_score_band,final_coarse_class,training_score_band,training_coarse_class,training_representative_score,training_label_source,prompt_title,prompt_model,band_spec_file,qc_notes,damage_profile_primary,damage_profile_secondary,damage_location_primary,box_form_factor,box_pattern,label_presence,tape_profile,background_context,camera_angle,lighting_style,preprocessing_profile
602,prompt_73cecdfa9e884b15,images/img_ea31a43b1b644b26.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Top flap edge damage with stain,gpt-5.4-mini,46-55-moderate-mid.md,,multiple_damaged_edges,small_stain_patch,top_flap_edge,medium_standard,shipping_label_patch,barcode_label_only,old_peeling_tape,warehouse_floor,three_quarter_left,dim_ambient,rgb_resize_384
603,prompt_20fd1702598a45c0,images/img_3ba92c80392d4df1.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Top-left corner split on flat mailer,gpt-5.4-mini,46-55-moderate-mid.md,,multiple_damaged_edges,secondary_face_dent,front_top_left_corner,flat_mailer_box,recycled_patchwork_cardboard,small_shipping_label,reinforced_edge_tape,van_cargo_area,three_quarter_right,dim_ambient,rgb_resize_384
604,prompt_4522209ce1c849a7,images/img_3b080691ff034cbb.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Top-right split corner at doorstep,gpt-5.4-mini,46-55-moderate-mid.md,,clear_corner_split,small_stain_patch,front_top_right_corner,tall_rectangular,subtle_printed_markings,small_shipping_label,old_peeling_tape,outdoor_doorstep,low_angle_front,soft_even,rgb_resize_384
605,prompt_5e412b534e7241e2,images/img_26eaa454571e4055.png,drafted,generated,accepted_relabel,46-55,moderate,50,56-65,moderate,56-65,moderate,56-65,moderate,60,final_relabel,Bottom-right corner damage with puncture,gpt-5.4-mini,46-55-moderate-mid.md,,multiple_damaged_edges,extra_small_puncture,front_bottom_right_corner,long_rectangular,plain_brown,barcode_label_only,old_peeling_tape,packing_station,diagonal_corner_view,mixed_indoor,rgb_resize_384
606,prompt_8fe40757ec0a4afa,images/img_9b2b3001380e49e6.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Left panel dent-tear in cargo van,gpt-5.4-mini,46-55-moderate-mid.md,,face_dent_with_visible_tear,secondary_corner_softening,left_side_panel,long_rectangular,subtle_printed_markings,no_visible_label,minimal_tape,van_cargo_area,high_three_quarter_left,harsh_side_shadow,rgb_resize_384
607,prompt_c14c47f29c964e10,images/img_a1d0c032f12b4fb6.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Left panel compression on sorting table,gpt-5.4-mini,46-55-moderate-mid.md,,partial_side_compression,none,left_side_panel,medium_standard,shipping_label_patch,barcode_label_only,reinforced_edge_tape,delivery_sorting_table,side_profile_left,soft_even,rgb_resize_384
608,prompt_6198c0e2be3e45a5,images/img_4633587225024497.png,drafted,generated,accepted_relabel,46-55,moderate,50,36-45,moderate,36-45,moderate,36-45,moderate,40,final_relabel,"Bottom-right split corner, small cube",gpt-5.4-mini,46-55-moderate-mid.md,,clear_corner_split,secondary_corner_softening,front_bottom_right_corner,small_cube,plain_brown,multiple_small_stickers,single_center_tape,warehouse_floor,bottom_edge_low,cool_fluorescent,rgb_resize_384
609,prompt_1ee699ba20ec47fb,images/img_9576279c0c12456c.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Left panel compression with tiny nick,gpt-5.4-mini,46-55-moderate-mid.md,,partial_side_compression,extra_small_puncture,left_side_panel,small_cube,shipping_label_patch,small_shipping_label,single_center_tape,outdoor_doorstep,three_quarter_right,dim_ambient,rgb_resize_384
610,prompt_43640df8359d49c1,images/img_bdf2a43db4324e75.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Front-center dent-tear on long box,gpt-5.4-mini,46-55-moderate-mid.md,,face_dent_with_visible_tear,small_stain_patch,front_face_center,long_rectangular,subtle_printed_markings,no_visible_label,cross_tape,packing_station,slightly_top_down,mixed_indoor,rgb_resize_384
611,prompt_a8b859cb98a34538,images/img_48ef821c319346c0.png,drafted,generated,accepted_relabel,46-55,moderate,50,56-65,moderate,56-65,moderate,56-65,moderate,60,final_relabel,Front-center dent with secondary dent,gpt-5.4-mini,46-55-moderate-mid.md,,face_dent_with_visible_tear,secondary_face_dent,front_face_center,medium_standard,subtle_printed_markings,barcode_label_only,reinforced_edge_tape,packing_station,top_down,mixed_indoor,rgb_resize_384
612,prompt_f854e2e0e8814e19,images/img_3d119063bb6649b5.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Left panel compression on cargo floor,gpt-5.4-mini,46-55-moderate-mid.md,,partial_side_compression,small_stain_patch,left_side_panel,flat_mailer_box,recycled_patchwork_cardboard,multiple_small_stickers,single_center_tape,van_cargo_area,three_quarter_right,harsh_side_shadow,rgb_resize_384
613,prompt_f9e9cb006c8e4663,images/img_f412fa6b68a34400.png,drafted,generated,accepted_relabel,46-55,moderate,50,56-65,moderate,56-65,moderate,56-65,moderate,60,final_relabel,Right panel dent-tear on sorting table,gpt-5.4-mini,46-55-moderate-mid.md,,face_dent_with_visible_tear,none,right_side_panel,long_rectangular,tape_heavy_plain,barcode_label_only,cross_tape,delivery_sorting_table,bottom_edge_low,backlit_but_readable,rgb_resize_384
614,prompt_de57934fca034d91,images/img_0293c36ad71a49a6.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,"Top flap edge damage, tall box",gpt-5.4-mini,46-55-moderate-mid.md,,multiple_damaged_edges,minor_tape_peel,top_flap_edge,tall_rectangular,recycled_patchwork_cardboard,multiple_small_stickers,cross_tape,plain_studio_floor,side_profile_right,dim_ambient,rgb_resize_384
615,prompt_d76c0653ef0840da,images/img_2c803b2eedb243ab.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,"Bottom-left split corner, tape-heavy long box",gpt-5.4-mini,46-55-moderate-mid.md,,clear_corner_split,none,front_bottom_left_corner,long_rectangular,tape_heavy_plain,barcode_label_only,cross_tape,delivery_sorting_table,diagonal_corner_view,cool_fluorescent,rgb_resize_384
616,prompt_5d43bd35da734477,images/img_38b18141d51b47be.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Right panel compression with secondary dent,gpt-5.4-mini,46-55-moderate-mid.md,,partial_side_compression,secondary_face_dent,right_side_panel,flat_mailer_box,plain_brown,multiple_small_stickers,reinforced_edge_tape,van_cargo_area,front_eye_level,harsh_side_shadow,rgb_resize_384
617,prompt_9ccc514787ad49ac,images/img_1802e56071b349c1.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Top-right corner edges on mailer,gpt-5.4-mini,46-55-moderate-mid.md,,multiple_damaged_edges,secondary_corner_softening,front_top_right_corner,flat_mailer_box,subtle_printed_markings,no_visible_label,single_center_tape,packing_station,low_angle_front,harsh_side_shadow,rgb_resize_384
618,prompt_6eae21d8059f404e,images/img_27d7c42e7a414303.png,drafted,generated,accepted_relabel,46-55,moderate,50,56-65,moderate,56-65,moderate,56-65,moderate,60,final_relabel,Front-center dent and tear with stain,gpt-5.4-mini,46-55-moderate-mid.md,,face_dent_with_visible_tear,small_stain_patch,front_face_center,medium_standard,shipping_label_patch,small_shipping_label,old_peeling_tape,plain_studio_floor,slightly_top_down,mixed_indoor,rgb_resize_384
619,prompt_fd791a2f53c44e5a,images/img_e533865947da42ee.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Top-right split corner from overhead,gpt-5.4-mini,46-55-moderate-mid.md,,clear_corner_split,extra_small_puncture,front_top_right_corner,small_cube,subtle_printed_markings,small_shipping_label,old_peeling_tape,packing_station,top_down,soft_even,rgb_resize_384
620,prompt_4685452e7ced4e70,images/img_b6d0e246549644df.png,drafted,generated,accepted_relabel,46-55,moderate,50,56-65,moderate,56-65,moderate,56-65,moderate,60,final_relabel,Front-center dent-tear on recycled tall box,gpt-5.4-mini,46-55-moderate-mid.md,,face_dent_with_visible_tear,minor_tape_peel,front_face_center,tall_rectangular,recycled_patchwork_cardboard,small_shipping_label,minimal_tape,delivery_sorting_table,low_angle_front,backlit_but_readable,rgb_resize_384
621,prompt_d01e733e8e8947e1,images/img_cdf2280b20d246fd.png,drafted,generated,accepted_relabel,46-55,moderate,50,56-65,moderate,56-65,moderate,56-65,moderate,60,final_relabel,"Top-left corner damage, plain brown box",gpt-5.4-mini,46-55-moderate-mid.md,,multiple_damaged_edges,secondary_face_dent,front_top_left_corner,medium_standard,plain_brown,no_visible_label,minimal_tape,van_cargo_area,front_eye_level,cool_fluorescent,rgb_resize_384
622,prompt_40d73d530f29437b,images/img_815a92c979d54dce.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Bottom-left split corner with barcode label,gpt-5.4-mini,46-55-moderate-mid.md,,clear_corner_split,secondary_corner_softening,front_bottom_left_corner,tall_rectangular,shipping_label_patch,barcode_label_only,minimal_tape,warehouse_floor,high_three_quarter_left,mixed_indoor,rgb_resize_384
623,prompt_f18afcfdc2fd4307,images/img_113097df621f4a6e.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Right panel tear on doorstep,gpt-5.4-mini,46-55-moderate-mid.md,,face_dent_with_visible_tear,none,right_side_panel,tall_rectangular,shipping_label_patch,small_shipping_label,single_center_tape,outdoor_doorstep,three_quarter_left,dim_ambient,rgb_resize_384
624,prompt_0b8c265704bb4fda,images/img_5ca6961ad84841eb.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Bottom-right corner edges with puncture,gpt-5.4-mini,46-55-moderate-mid.md,,multiple_damaged_edges,extra_small_puncture,front_bottom_right_corner,small_cube,tape_heavy_plain,multiple_small_stickers,cross_tape,outdoor_doorstep,high_three_quarter_right,backlit_but_readable,rgb_resize_384
625,prompt_5f89827810174093,images/img_f35785de026b454d.png,drafted,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Left panel compression on studio floor,gpt-5.4-mini,46-55-moderate-mid.md,,partial_side_compression,minor_tape_peel,left_side_panel,medium_standard,shipping_label_patch,barcode_label_only,minimal_tape,plain_studio_floor,slightly_top_down,cool_fluorescent,rgb_resize_384
626,prompt_bbce05a6f0aa4344,images/img_dc015a8515f34d3e.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Compressed Left Side Panel with Tiny Nick,gpt-5.4-mini,56-65-moderate-high.md,,controlled_side_crush,extra_small_puncture,left_side_panel,medium_standard,subtle_printed_markings,barcode_label_only,old_peeling_tape,warehouse_floor,low_angle_front,cool_fluorescent,rgb_resize_384
627,prompt_81061fac108847ee,images/img_4c6c9d8f9d0743cb.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Corner Cavity on Recycled Box,gpt-5.4-mini,56-65-moderate-high.md,,small_cavity_with_deformation,none,front_bottom_left_corner,medium_standard,recycled_patchwork_cardboard,no_visible_label,reinforced_edge_tape,van_cargo_area,three_quarter_left,soft_even,rgb_resize_384
628,prompt_5fa2c664f644405f,images/img_d00d16491c5d4a53.png,drafted,generated,accepted_relabel,56-65,moderate,60,66-75,severe,66-75,severe,66-75,severe,70,final_relabel,Top-Right Corner Damage with Peeling Tape,gpt-5.4-mini,56-65-moderate-high.md,,multiple_damaged_corners,minor_tape_peel,front_top_right_corner,tall_rectangular,tape_heavy_plain,multiple_small_stickers,minimal_tape,outdoor_doorstep,slightly_top_down,dim_ambient,rgb_resize_384
629,prompt_6c6a40d04c634d1b,images/img_a94a5e36b3994058.png,drafted,generated,accepted_relabel,56-65,moderate,60,66-75,severe,66-75,severe,66-75,severe,70,final_relabel,Right Panel Crush with Surface Grime,gpt-5.4-mini,56-65-moderate-high.md,,controlled_side_crush,broad_surface_grime,right_side_panel,small_cube,subtle_printed_markings,small_shipping_label,single_center_tape,outdoor_doorstep,three_quarter_right,harsh_side_shadow,rgb_resize_384
630,prompt_609c0ef023fb40d1,images/img_b77419620b174975.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Bottom-Right Edge Split Opening,gpt-5.4-mini,56-65-moderate-high.md,,narrow_opening_from_edge_split,none,front_bottom_right_corner,tall_rectangular,tape_heavy_plain,no_visible_label,cross_tape,plain_studio_floor,bottom_edge_low,cool_fluorescent,rgb_resize_384
631,prompt_05a4a43b19c54023,images/img_22632352bd414d8a.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Top Flap Cavity with Crushed Edge,gpt-5.4-mini,56-65-moderate-high.md,,small_cavity_with_deformation,additional_crushed_edge,top_flap_edge,small_cube,plain_brown,small_shipping_label,reinforced_edge_tape,packing_station,side_profile_right,backlit_but_readable,rgb_resize_384
632,prompt_fb61da4882ee40d8,images/img_eb417c989412489a.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Left Side Crush on Flat Mailer,gpt-5.4-mini,56-65-moderate-high.md,,controlled_side_crush,none,left_side_panel,flat_mailer_box,shipping_label_patch,barcode_label_only,single_center_tape,plain_studio_floor,side_profile_left,harsh_side_shadow,rgb_resize_384
633,prompt_8dcb498fe5c044f1,images/img_13a52b5fe50441f5.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Top-Right Split with Secondary Dent,gpt-5.4-mini,56-65-moderate-high.md,,narrow_opening_from_edge_split,secondary_face_dent,front_top_right_corner,tall_rectangular,subtle_printed_markings,multiple_small_stickers,reinforced_edge_tape,van_cargo_area,high_three_quarter_right,cool_fluorescent,rgb_resize_384
634,prompt_0f93418a9c2547ad,images/img_aafa380eb09a491d.png,drafted,generated,accepted_relabel,56-65,moderate,60,66-75,severe,66-75,severe,66-75,severe,70,final_relabel,Top-Left Corner Damage from Above,gpt-5.4-mini,56-65-moderate-high.md,,multiple_damaged_corners,extra_small_puncture,front_top_left_corner,small_cube,shipping_label_patch,no_visible_label,old_peeling_tape,warehouse_floor,top_down,backlit_but_readable,rgb_resize_384
635,prompt_0e6ac17bce134c96,images/img_c55cbb5e81e9439d.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Top-Edge Cavity on Recycled Box,gpt-5.4-mini,56-65-moderate-high.md,,small_cavity_with_deformation,minor_tape_peel,top_flap_edge,medium_standard,recycled_patchwork_cardboard,small_shipping_label,old_peeling_tape,outdoor_doorstep,slightly_top_down,dim_ambient,rgb_resize_384
636,prompt_3da4a80efb7b4a5a,images/img_3f601b3ff78e430b.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Top-Left Edge Split with Grime,gpt-5.4-mini,56-65-moderate-high.md,,narrow_opening_from_edge_split,broad_surface_grime,front_top_left_corner,long_rectangular,tape_heavy_plain,no_visible_label,reinforced_edge_tape,plain_studio_floor,top_down,cool_fluorescent,rgb_resize_384
637,prompt_d81da68e453a4fee,images/img_cf3922d748174485.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Bottom-Right Corner Cavity with Crushed Edge,gpt-5.4-mini,56-65-moderate-high.md,,small_cavity_with_deformation,additional_crushed_edge,front_bottom_right_corner,flat_mailer_box,recycled_patchwork_cardboard,multiple_small_stickers,old_peeling_tape,van_cargo_area,three_quarter_left,mixed_indoor,rgb_resize_384
638,prompt_ddf35f24655f4b9c,images/img_0fe0e660982e45e6.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Grimy Small Cube Corner Cavity,gpt-5.4-mini,56-65-moderate-high.md,,small_cavity_with_deformation,broad_surface_grime,front_bottom_right_corner,small_cube,subtle_printed_markings,multiple_small_stickers,reinforced_edge_tape,plain_studio_floor,front_eye_level,cool_fluorescent,rgb_resize_384
639,prompt_ec2ec6f1d04446ee,images/img_9fa352444ce64805.png,drafted,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Top-Right Corner with Added Crushed Edge,gpt-5.4-mini,56-65-moderate-high.md,,multiple_damaged_corners,additional_crushed_edge,front_top_right_corner,long_rectangular,shipping_label_patch,small_shipping_label,single_center_tape,warehouse_floor,side_profile_right,mixed_indoor,rgb_resize_384
